title,runtime,des,date,rating,genre
Swamp Thing,60,"    Abby Arcane returns home to Marais, Louisiana to investigate a deadly swamp-borne virus, only to discover the dark, terrifying mysteries of the swamp.",2019,7.8,"Action, Adventure, Drama            "
Black Widow,60,    A film about Natasha Romanoff in her quests between the films Civil War and Infinity War.,2020,0,"Action, Adventure, Sci-Fi            "
Fractured,99,"    A couple stops at a gas station, where their 6 y.o. daughter's arm is fractured. They hurry to a hospital. Something strange is going on there. The wife and daughter go missing.",2019,6.3,"Mystery, Thriller            "
Captain Marvel,123,    Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.,2019,6.9,"Action, Adventure, Sci-Fi            "
The Shawshank Redemption,142,"    Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",1994,9.3,Drama            
Mad Men,47,"    A drama about one of New York's most prestigious ad agencies at the beginning of the 1960s, focusing on one of the firm's most mysterious but extremely talented ad executives, Donald Draper.",2015,8.6,Drama            
Paradise Beach,93,"    A team of former robbers arrived at Paradise: Phuket, southern Thailand. Now traders, they are happy days. Until the day when the devil arrives: Mehdi, sentenced to 15 years in prison ...                See full summary »",2019,4.4,"Action, Thriller            "
The Expanse,60,"    A police detective in the asteroid belt, the first officer of an interplanetary ice freighter, and an earth-bound United Nations executive slowly discover a vast conspiracy that threatens the Earth's rebellious colony on the asteroid belt.",2015,8.4,"Drama, Mystery, Sci-Fi            "
Countdown,90,"    When a nurse downloads an app that claims to predict the moment a person will die, it tells her she only has three days to live. With the clock ticking and a figure haunting her, she must find a way to save her life before time runs out.",2019,5.4,"Horror, Thriller            "
NCIS: Los Angeles,43,"    The Naval Criminal Investigation Service's Office of Special Projects takes on the undercover work and the hard to crack cases in LA. Key agents are G. Callen and Sam Hanna, streets kids risen through the ranks.",2009,6.7,"Action, Crime, Drama            "
True Detective,55,"    Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.",2014,9.0,"Crime, Drama, Mystery            "
Better Call Saul,46,"    The trials and tribulations of criminal lawyer Jimmy McGill in the time before he established his strip-mall law office in Albuquerque, New Mexico.",2015,8.7,"Crime, Drama            "
Little Women,134,    Four sisters come of age in America in the aftermath of the Civil War.,2019,0,"Drama, Romance            "
The Lion King,88,"    A Lion cub crown prince is tricked by a treacherous uncle into thinking he caused his father's death and flees into exile in despair, only to learn in adulthood his identity and his responsibilities.",1994,8.5,"Animation, Adventure, Drama            "
Goliath,60,"    A disgraced lawyer, now an ambulance chaser, gets a case that could bring him redemption or at least revenge on the firm which expelled him.",2016,8.2,Drama            
Stumptown,44,"    A sharp-witted Marine veteran becomes a private investigator in Portland, Oregon, where she takes care of her brother.",2019,7.5,"Crime, Drama            "
How I Met Your Mother,22,"    A father recounts to his children, through a series of flashbacks, the journey he and his four best friends took leading up to him meeting their mother.",2014,8.3,"Comedy, Romance            "
Evil,42,"    A skeptical female clinical psychologist joins a priest-in-training and a blue-collar contractor as they investigate supposed miracles, demonic possession, and other extraordinary occurrences to see if there's a scientific explanation or if something truly supernatural is at work.",2019,7.5,"Crime, Drama, Horror            "
Chicago P.D.,43,"    Follows District 21 of the Chicago Police Department, which is made up of two distinctly different groups: the uniformed cops and the Intelligence Unit.",2014,8.1,"Action, Crime, Drama            "
47 Meters Down: Uncaged,90,    Four teen girls diving in a ruined underwater city quickly learn they've entered the territory of the deadliest shark species in the claustrophobic labyrinth of submerged caves.,2019,5.0,"Adventure, Drama, Horror            "
Godfather of Harlem,55,"    A gangster named Bumpy Johnson makes his way in Harlem during the 1960s. A TV prequel to the 2007 film, 'American Gangster', which centered on the criminal enterprise of Frank Lucas.",2019,8.0,"Crime, Drama            "
Fargo,53,"    Various chronicles of deception, intrigue and murder in and around frozen Minnesota. Yet all of these tales mysteriously lead back one way or another to Fargo, North Dakota.",2014,8.9,"Crime, Drama, Thriller            "
Ray Donovan,60,"    Ray Donovan, a professional ""fixer"" for the rich and famous in Los Angeles, can make anyone's problems disappear except those created by his own family.",2013,8.3,"Crime, Drama            "
The Art of Racing in the Rain,109,"    Through his bond with his owner, aspiring Formula One race car driver Denny, golden retriever Enzo learns that the techniques needed on the racetrack can also be used to successfully navigate the journey of life.",2019,7.5,"Comedy, Drama, Romance            "
Treadstone,44,"    The Treadstone project, having created super spy Jason Bourne, turns its attention on a new protocol to develop unstoppable superhuman assassins.",2019,7.2,Action            
Waves,136,"    Traces the journey of a suburban family - led by a well-intentioned but domineering father - as they navigate love, forgiveness, and coming together in the aftermath of a loss.",2019,7.7,"Drama, Romance, Sport            "
The Politician,42,"    Payton Hobart, a student from Santa Barbara, has known since age seven that he's going to be President of the United States. But first he'll have to navigate the most treacherous political landscape of all: Saint Sebastian High School.",2019,7.6,"Comedy, Drama            "
Sex Education,45,    A teenage boy with a sex therapist mother teams up with a high school classmate to set up an underground sex therapy clinic at school.,2019,8.3,"Comedy, Drama            "
Parks and Recreation,22,    The absurd antics of an Indiana town's public officials as they pursue sundry projects to make their city a better place.,2015,8.6,Comedy            
The Addams Family,86,    The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.,2019,5.9,"Animation, Comedy, Family            "
Downton Abbey,58,    A chronicle of the lives of the British aristocratic Crawley family and their servants in the early twentieth century.,2015,8.7,"Drama, Romance            "
American History X,119,    A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,1998,8.5,Drama            
The Sopranos,55,"    New Jersey mob boss Tony Soprano deals with personal and professional issues in his home and business life that affect his mental state, leading him to seek professional psychiatric counseling.",2007,9.2,"Crime, Drama            "
21 Bridges,99,    An embattled NYPD detective is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy.,2019,6.5,"Action, Crime, Drama            "
It,135,"    In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",2017,7.3,Horror            
House M.D.,44,    An antisocial maverick doctor who specializes in diagnostic medicine does whatever it takes to solve puzzling cases that come his way using his crack team of doctors and his wits.,2012,8.7,"Drama, Mystery            "
World on Fire,57,    WWII drama centered on the lives of ordinary people affected by the war.,2019,7.0,"Drama, War            "
Rocketman,121,    A musical fantasy about the fantastical human story of Elton John's breakthrough years.,2019,7.4,"Biography, Drama, Music            "
Harry Potter and the Sorcerer's Stone,152,"    An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.",2001,7.6,"Adventure, Family, Fantasy            "
